Entity,Code,Year,CO₂ emissions per capita (per year) (tonnes per year)
Barbados,BRB,2014,4.4774
Belarus,BLR,1992,8.4777
Belarus,BLR,1993,7.4501
Belarus,BLR,1994,6.3124
Belarus,BLR,1995,5.9087
Belarus,BLR,1996,5.872
Belarus,BLR,1997,5.8353
Belarus,BLR,1998,5.7252
Belarus,BLR,1999,5.5417
Belarus,BLR,2000,5.3582
Belarus,BLR,2001,5.2848
Belarus,BLR,2002,5.2481
Belarus,BLR,2003,5.3949
Belarus,BLR,2004,5.9087
Belarus,BLR,2005,6.0188
Belarus,BLR,2006,6.3491
Belarus,BLR,2007,6.3124
Belarus,BLR,2008,6.606
Belarus,BLR,2009,6.4592
Belarus,BLR,2010,6.6427
Belarus,BLR,2011,6.7528
Belarus,BLR,2012,6.6794
Belarus,BLR,2013,6.7161
Belarus,BLR,2014,6.6794
Belgium,BEL,1950,8.8447
Belgium,BEL,1951,10.3494
Belgium,BEL,1952,9.6154
Belgium,BEL,1953,9.4319
Belgium,BEL,1954,9.7622
Belgium,BEL,1955,10.3861
Belgium,BEL,1956,10.8632
Belgium,BEL,1957,10.7531
Belgium,BEL,1958,9.7255
Belgium,BEL,1959,9.7255
Belgium,BEL,1960,9.9457
Belgium,BEL,1961,10.0925
Belgium,BEL,1962,10.6063
Belgium,BEL,1963,11.3403
Belgium,BEL,1964,11.0467
Belgium,BEL,1965,11.1935
Belgium,BEL,1966,11.1201
Belgium,BEL,1967,11.3036
Belgium,BEL,1968,12.4046
Belgium,BEL,1969,12.9184
Belgium,BEL,1970,13.0652
Belgium,BEL,1971,12.5881
Belgium,BEL,1972,13.5056
Belgium,BEL,1973,14.2763
Belgium,BEL,1974,13.8726
Belgium,BEL,1975,12.478
Belgium,BEL,1976,13.2487
Belgium,BEL,1977,12.8817
Belgium,BEL,1978,13.8359
Belgium,BEL,1979,14.2396
Belgium,BEL,1980,13.7625
Belgium,BEL,1981,12.5881
Belgium,BEL,1982,11.9642
Belgium,BEL,1983,10.3494
Belgium,BEL,1984,10.7164
Belgium,BEL,1985,10.643
Belgium,BEL,1986,10.4595
Belgium,BEL,1987,10.4595
Belgium,BEL,1988,10.1659
Belgium,BEL,1989,10.8265
Belgium,BEL,1990,10.6797
Belgium,BEL,1991,11.1201
Belgium,BEL,1992,11.1935
Belgium,BEL,1993,10.7531
Belgium,BEL,1994,11.1935
Belgium,BEL,1995,11.1568
Belgium,BEL,1996,11.7073
Belgium,BEL,1997,11.4137
Belgium,BEL,1998,11.7073
Belgium,BEL,1999,11.2669
Belgium,BEL,2000,11.3403
Belgium,BEL,2001,11.2302
Belgium,BEL,2002,10.4595
Belgium,BEL,2003,10.9733
Belgium,BEL,2004,10.7531
Belgium,BEL,2005,10.4228
Belgium,BEL,2006,10.2393
Belgium,BEL,2007,9.6888
Belgium,BEL,2008,9.6888
Belgium,BEL,2009,9.2117
Belgium,BEL,2010,10.1659
Belgium,BEL,2011,9.1016
Belgium,BEL,2012,8.5878
Belgium,BEL,2013,8.6979
Belgium,BEL,2014,8.3309
Belize,BLZ,1950,0.2569
Belize,BLZ,1951,0.3303
Belize,BLZ,1952,0.3303
Belize,BLZ,1953,0.367
Belize,BLZ,1954,0.367
Belize,BLZ,1955,0.367
Belize,BLZ,1956,0.367
Belize,BLZ,1957,0.3303
Belize,BLZ,1958,0.4404
Belize,BLZ,1959,0.4404
Belize,BLZ,1960,0.4771
Belize,BLZ,1961,0.4037
Belize,BLZ,1962,0.734
Belize,BLZ,1963,0.6239
Belize,BLZ,1964,0.8074
Belize,BLZ,1965,0.7707
Belize,BLZ,1966,0.734
Belize,BLZ,1967,1.0643
Belize,BLZ,1968,0.8808
Belize,BLZ,1969,1.1377
Belize,BLZ,1970,0.9909
Belize,BLZ,1971,1.1377
Belize,BLZ,1972,1.2478
Belize,BLZ,1973,1.1377
Belize,BLZ,1974,1.1744
Belize,BLZ,1975,1.3212
Belize,BLZ,1976,1.2845
Belize,BLZ,1977,1.4313
Belize,BLZ,1978,1.5781
Belize,BLZ,1979,1.468
Belize,BLZ,1980,1.3212
Belize,BLZ,1981,1.2478
Belize,BLZ,1982,1.1377
Belize,BLZ,1983,1.101
Belize,BLZ,1984,1.0643
Belize,BLZ,1985,1.1377
Belize,BLZ,1986,1.2111
Belize,BLZ,1987,1.2845
Belize,BLZ,1988,1.3946
Belize,BLZ,1989,1.6148
Belize,BLZ,1990,1.6515
Belize,BLZ,1991,1.835
Belize,BLZ,1992,1.7616
Belize,BLZ,1993,1.835
Belize,BLZ,1994,1.7616
Belize,BLZ,1995,1.7249
Belize,BLZ,1996,1.3579
Belize,BLZ,1997,1.6882
Belize,BLZ,1998,1.5414
Belize,BLZ,1999,1.4313
Belize,BLZ,2000,1.5781
Belize,BLZ,2001,1.7616
Belize,BLZ,2002,1.6515
Belize,BLZ,2003,1.6148
Belize,BLZ,2004,1.4313
Belize,BLZ,2005,1.5047
Belize,BLZ,2006,1.5414
Belize,BLZ,2007,1.6515
Belize,BLZ,2008,1.5047
Belize,BLZ,2009,1.8717
Belize,BLZ,2010,1.6882
Belize,BLZ,2011,1.835
Belize,BLZ,2012,1.4313
Belize,BLZ,2013,1.5047
Belize,BLZ,2014,1.3946
Benin,BEN,1958,0.0367
Benin,BEN,1959,0.0367
Benin,BEN,1960,0.0734
Benin,BEN,1961,0.0367
Benin,BEN,1962,0.0367
Benin,BEN,1963,0.0367
Benin,BEN,1964,0.0734
Benin,BEN,1965,0.0734
Benin,BEN,1966,0.0367
Benin,BEN,1967,0.0367
Benin,BEN,1968,0.0734
Benin,BEN,1969,0.0734
Benin,BEN,1970,0.1101
Benin,BEN,1971,0.1101
Benin,BEN,1972,0.1468
Benin,BEN,1973,0.1101
Benin,BEN,1974,0.1468
Benin,BEN,1975,0.1468
Benin,BEN,1976,0.0734
Benin,BEN,1977,0.0734
Benin,BEN,1978,0.1101
Benin,BEN,1979,0.1101
Benin,BEN,1980,0.1468
Benin,BEN,1981,0.1101
Benin,BEN,1982,0.1468
Benin,BEN,1983,0.1101
Benin,BEN,1984,0.1101
Benin,BEN,1985,0.1835
Benin,BEN,1986,0.1468
Benin,BEN,1987,0.1101
Benin,BEN,1988,0.1101
Benin,BEN,1989,0.1468
Benin,BEN,1990,0.1468
Benin,BEN,1991,0.1835
Benin,BEN,1992,0.1835
Benin,BEN,1993,0.2202
Benin,BEN,1994,0.2202
Benin,BEN,1995,0.2202
Benin,BEN,1996,0.2202
Benin,BEN,1997,0.2202
Benin,BEN,1998,0.1835
Benin,BEN,1999,0.2569
Benin,BEN,2000,0.2569
Benin,BEN,2001,0.2569
Benin,BEN,2002,0.2936
Benin,BEN,2003,0.3303
Benin,BEN,2004,0.3303
Benin,BEN,2005,0.3303
Benin,BEN,2006,0.4771
Benin,BEN,2007,0.5138
Benin,BEN,2008,0.4771
Benin,BEN,2009,0.5138
Benin,BEN,2010,0.5505
Benin,BEN,2011,0.5505
Benin,BEN,2012,0.5505
Benin,BEN,2013,0.5505
Benin,BEN,2014,0.5872
Bermuda,BMU,1950,1.1377
Bermuda,BMU,1951,1.5414
Bermuda,BMU,1952,2.7525
Bermuda,BMU,1953,2.3488
Bermuda,BMU,1954,2.1653
Bermuda,BMU,1955,2.7158
Bermuda,BMU,1956,3.303
Bermuda,BMU,1957,3.2663
Bermuda,BMU,1958,3.4131
Bermuda,BMU,1959,3.0828
Bermuda,BMU,1960,3.4865
Bermuda,BMU,1961,3.8535
Bermuda,BMU,1962,3.3764
Bermuda,BMU,1963,3.1929
Bermuda,BMU,1964,4.2205
Bermuda,BMU,1965,3.6333
Bermuda,BMU,1966,4.1104
Bermuda,BMU,1967,4.2205
Bermuda,BMU,1968,4.4407
Bermuda,BMU,1969,3.8535
Bermuda,BMU,1970,4.404
Bermuda,BMU,1971,4.404
Bermuda,BMU,1972,4.8444
Bermuda,BMU,1973,8.0006
Bermuda,BMU,1974,8.2942
Bermuda,BMU,1975,8.4777
Bermuda,BMU,1976,8.5878
Bermuda,BMU,1977,8.2575
Bermuda,BMU,1978,7.707
Bermuda,BMU,1979,8.3309
Bermuda,BMU,1980,7.7804
Bermuda,BMU,1981,6.9363
Bermuda,BMU,1982,6.973
Bermuda,BMU,1983,7.9272
Bermuda,BMU,1984,7.7437
Bermuda,BMU,1985,7.8171
Bermuda,BMU,1986,7.2299
Bermuda,BMU,1987,9.7622
Bermuda,BMU,1988,10.9366
Bermuda,BMU,1989,13.1753
Bermuda,BMU,1990,8.441
Bermuda,BMU,1991,8.9548
Bermuda,BMU,1992,7.6703
Bermuda,BMU,1993,8.8447
Bermuda,BMU,1994,8.6979
Bermuda,BMU,1995,8.6612
Bermuda,BMU,1996,8.5511
Bermuda,BMU,1997,8.4777
Bermuda,BMU,1998,8.4043
Bermuda,BMU,1999,8.2208
Bermuda,BMU,2000,8.2575
Bermuda,BMU,2001,8.3676
Bermuda,BMU,2002,8.7713
Bermuda,BMU,2003,8.8447
Bermuda,BMU,2004,9.1383
Bermuda,BMU,2005,9.1016
Bermuda,BMU,2006,10.1659
Bermuda,BMU,2007,11.3403
Bermuda,BMU,2008,10.0191
Bermuda,BMU,2009,7.4134
Bermuda,BMU,2010,9.5053
Bermuda,BMU,2011,6.973
Bermuda,BMU,2012,7.5235
Bermuda,BMU,2013,7.3033
Bermuda,BMU,2014,9.2117
Bhutan,BTN,1978,0.0367
Bhutan,BTN,1979,0.0367
Bhutan,BTN,1980,0.0367
Bhutan,BTN,1981,0.0734
Bhutan,BTN,1982,0.0734
Bhutan,BTN,1983,0.0734
Bhutan,BTN,1984,0.1101
Bhutan,BTN,1985,0.1101
Bhutan,BTN,1986,0.1101
Bhutan,BTN,1987,0.1835
Bhutan,BTN,1988,0.2202
Bhutan,BTN,1989,0.1101
Bhutan,BTN,1990,0.2202
Bhutan,BTN,1991,0.3303
Bhutan,BTN,1992,0.4037
Bhutan,BTN,1993,0.3303
Bhutan,BTN,1994,0.4037
Bhutan,BTN,1995,0.4771
Bhutan,BTN,1996,0.5872
Bhutan,BTN,1997,0.734
Bhutan,BTN,1998,0.6973
Bhutan,BTN,1999,0.6973
Bhutan,BTN,2000,0.6973
Bhutan,BTN,2001,0.6606
Bhutan,BTN,2002,0.6973
Bhutan,BTN,2003,0.5872
Bhutan,BTN,2004,0.4771
Bhutan,BTN,2005,0.5872
Bhutan,BTN,2006,0.5872
Bhutan,BTN,2007,0.5872
Bhutan,BTN,2008,0.6239
Bhutan,BTN,2009,0.5505
Bhutan,BTN,2010,0.6973
Bhutan,BTN,2011,0.9909
Bhutan,BTN,2012,1.101
Bhutan,BTN,2013,1.2111
Bhutan,BTN,2014,1.3212
Bolivia,BOL,1950,0.1835
Bolivia,BOL,1951,0.1835
Bolivia,BOL,1952,0.1835
Bolivia,BOL,1953,0.1835
Bolivia,BOL,1954,0.2569
Bolivia,BOL,1955,0.2936
Bolivia,BOL,1956,0.367
Bolivia,BOL,1957,0.3303
Bolivia,BOL,1958,0.2936
Bolivia,BOL,1959,0.2936
Bolivia,BOL,1960,0.2936
Bolivia,BOL,1961,0.2936
Bolivia,BOL,1962,0.3303
Bolivia,BOL,1963,0.3303
Bolivia,BOL,1964,0.4037
Bolivia,BOL,1965,0.4037
Bolivia,BOL,1966,0.4404
Bolivia,BOL,1967,0.4771
Bolivia,BOL,1968,0.5505
Bolivia,BOL,1969,0.6239
Bolivia,BOL,1970,0.5872
Bolivia,BOL,1971,0.6973
Bolivia,BOL,1972,0.8074
Bolivia,BOL,1973,0.7707
Bolivia,BOL,1974,0.7707
Bolivia,BOL,1975,0.8441
Bolivia,BOL,1976,0.9542
Bolivia,BOL,1977,0.8808
Bolivia,BOL,1978,0.9909
Bolivia,BOL,1979,0.9175
Bolivia,BOL,1980,0.8808
Bolivia,BOL,1981,0.8808
Bolivia,BOL,1982,0.7707
Bolivia,BOL,1983,0.734
Bolivia,BOL,1984,0.6973
Bolivia,BOL,1985,0.6973
Bolivia,BOL,1986,0.6239
Bolivia,BOL,1987,0.6606
Bolivia,BOL,1988,0.6606
Bolivia,BOL,1989,0.7707
Bolivia,BOL,1990,0.8808
Bolivia,BOL,1991,0.8808
Bolivia,BOL,1992,0.9542
Bolivia,BOL,1993,1.101
Bolivia,BOL,1994,1.1744
Bolivia,BOL,1995,1.3212
Bolivia,BOL,1996,1.2845
Bolivia,BOL,1997,1.3946
Bolivia,BOL,1998,1.3946
Bolivia,BOL,1999,1.2845
Bolivia,BOL,2000,1.3212
Bolivia,BOL,2001,1.0276
Bolivia,BOL,2002,1.2111
Bolivia,BOL,2003,1.2478
Bolivia,BOL,2004,1.2478
Bolivia,BOL,2005,1.3212
Bolivia,BOL,2006,1.6148
Bolivia,BOL,2007,1.2845
Bolivia,BOL,2008,1.3579
Bolivia,BOL,2009,1.4313
Bolivia,BOL,2010,1.5414
Bolivia,BOL,2011,1.6148
Bolivia,BOL,2012,1.835
Bolivia,BOL,2013,1.835
Bolivia,BOL,2014,1.9451
Bosnia and Herzegovina,BIH,1992,3.8168
Bosnia and Herzegovina,BIH,1993,3.4131
Bosnia and Herzegovina,BIH,1994,0.9175
Bosnia and Herzegovina,BIH,1995,1.0276
Bosnia and Herzegovina,BIH,1996,1.2845
Bosnia and Herzegovina,BIH,1997,2.4956
Bosnia and Herzegovina,BIH,1998,3.0461
Bosnia and Herzegovina,BIH,1999,2.8993
Bosnia and Herzegovina,BIH,2000,3.7434
Bosnia and Herzegovina,BIH,2001,3.5599
Bosnia and Herzegovina,BIH,2002,3.7801
Bosnia and Herzegovina,BIH,2003,3.8168
Bosnia and Herzegovina,BIH,2004,4.1471
Bosnia and Herzegovina,BIH,2005,4.2939
Bosnia and Herzegovina,BIH,2006,4.6609
Bosnia and Herzegovina,BIH,2007,4.5508
Bosnia and Herzegovina,BIH,2008,5.2114
Bosnia and Herzegovina,BIH,2009,5.3949
Bosnia and Herzegovina,BIH,2010,5.5417
Bosnia and Herzegovina,BIH,2011,6.239
Bosnia and Herzegovina,BIH,2012,5.8353
Bosnia and Herzegovina,BIH,2013,5.7252
Bosnia and Herzegovina,BIH,2014,5.8353
Botswana,BWA,1972,0.0367
Botswana,BWA,1973,0.0734
Botswana,BWA,1974,0.1101
Botswana,BWA,1975,0.2202
Botswana,BWA,1976,0.6973
Botswana,BWA,1977,0.8808
Botswana,BWA,1978,0.9175
Botswana,BWA,1979,0.9909
Botswana,BWA,1980,0.9909
Botswana,BWA,1981,0.9909
Botswana,BWA,1982,1.0276
Botswana,BWA,1983,0.9175
Botswana,BWA,1984,0.9175
Botswana,BWA,1985,0.9909
Botswana,BWA,1986,0.8808
Botswana,BWA,1987,0.9909
Botswana,BWA,1988,0.9909
Botswana,BWA,1989,1.0643
Botswana,BWA,1990,1.9451
Botswana,BWA,1991,1.8717
Botswana,BWA,1992,1.9084
Botswana,BWA,1993,2.1286
Botswana,BWA,1994,1.9451
Botswana,BWA,1995,1.9084
Botswana,BWA,1996,1.6882
Botswana,BWA,1997,1.6882
Botswana,BWA,1998,1.9818
Botswana,BWA,1999,1.835
Botswana,BWA,2000,2.1653
Botswana,BWA,2001,2.1653
Botswana,BWA,2002,2.202
Botswana,BWA,2003,2.0919
Botswana,BWA,2004,2.0919
Botswana,BWA,2005,2.202
Botswana,BWA,2006,2.1653
Botswana,BWA,2007,2.202
Botswana,BWA,2008,2.3488
Botswana,BWA,2009,1.8717
Botswana,BWA,2010,2.2754
Botswana,BWA,2011,1.9818
Botswana,BWA,2012,1.9818
Botswana,BWA,2013,2.4222
Botswana,BWA,2014,3.1562
Brazil,BRA,1950,0.367
Brazil,BRA,1951,0.4037
Brazil,BRA,1952,0.4404
Brazil,BRA,1953,0.4404
Brazil,BRA,1954,0.4771
Brazil,BRA,1955,0.5505
Brazil,BRA,1956,0.5505
Brazil,BRA,1957,0.5505
Brazil,BRA,1958,0.5872
Brazil,BRA,1959,0.5505
Brazil,BRA,1960,0.6606
Brazil,BRA,1961,0.6606
Brazil,BRA,1962,0.6973
Brazil,BRA,1963,0.6973
Brazil,BRA,1964,0.6973
Brazil,BRA,1965,0.6606
Brazil,BRA,1966,0.734
Brazil,BRA,1967,0.734
Brazil,BRA,1968,0.8441
Brazil,BRA,1969,0.9175
Brazil,BRA,1970,0.9909
Brazil,BRA,1971,1.0276
Brazil,BRA,1972,1.1377
Brazil,BRA,1973,1.2845
Brazil,BRA,1974,1.3579
Brazil,BRA,1975,1.3946
Brazil,BRA,1976,1.3946
Brazil,BRA,1977,1.4313
Brazil,BRA,1978,1.5414
Brazil,BRA,1979,1.5781
Brazil,BRA,1980,1.5414
Brazil,BRA,1981,1.3946
Brazil,BRA,1982,1.3579
Brazil,BRA,1983,1.2845
Brazil,BRA,1984,1.2845
Brazil,BRA,1985,1.3212
Brazil,BRA,1986,1.4313
Brazil,BRA,1987,1.468
Brazil,BRA,1988,1.468
Brazil,BRA,1989,1.468
Brazil,BRA,1990,1.3946
Brazil,BRA,1991,1.4313
Brazil,BRA,1992,1.4313
Brazil,BRA,1993,1.468
Brazil,BRA,1994,1.5047
Brazil,BRA,1995,1.6148
Brazil,BRA,1996,1.7249
Brazil,BRA,1997,1.7983
Brazil,BRA,1998,1.835
Brazil,BRA,1999,1.8717
Brazil,BRA,2000,1.8717
Brazil,BRA,2001,1.9084
Brazil,BRA,2002,1.8717
Brazil,BRA,2003,1.7616
Brazil,BRA,2004,1.835
Brazil,BRA,2005,1.8717
Brazil,BRA,2006,1.835
Brazil,BRA,2007,1.9084
Brazil,BRA,2008,2.0185
Brazil,BRA,2009,1.8717
Brazil,BRA,2010,2.1286
Brazil,BRA,2011,2.202
Brazil,BRA,2012,2.3121
Brazil,BRA,2013,2.4589
Brazil,BRA,2014,2.569
British Virgin Islands,VGB,1962,0.367
British Virgin Islands,VGB,1963,0.367
British Virgin Islands,VGB,1964,0.6973
British Virgin Islands,VGB,1965,0.6973
British Virgin Islands,VGB,1966,1.3579
British Virgin Islands,VGB,1967,0.3303
British Virgin Islands,VGB,1968,1.6148
British Virgin Islands,VGB,1969,1.9084
British Virgin Islands,VGB,1970,1.8717
British Virgin Islands,VGB,1971,2.1653
British Virgin Islands,VGB,1972,2.1286
British Virgin Islands,VGB,1973,2.3855
British Virgin Islands,VGB,1974,2.3488
British Virgin Islands,VGB,1975,2.3488
British Virgin Islands,VGB,1976,2.3121
British Virgin Islands,VGB,1977,2.6057
British Virgin Islands,VGB,1978,2.6057
British Virgin Islands,VGB,1979,2.569
British Virgin Islands,VGB,1980,2.7892
British Virgin Islands,VGB,1981,3.7801
British Virgin Islands,VGB,1982,3.1562
British Virgin Islands,VGB,1983,3.2663
British Virgin Islands,VGB,1984,3.1195
British Virgin Islands,VGB,1985,3.7067
British Virgin Islands,VGB,1986,3.9636
British Virgin Islands,VGB,1987,4.2205
British Virgin Islands,VGB,1988,4.2205
British Virgin Islands,VGB,1989,4.037
British Virgin Islands,VGB,1990,3.9269
British Virgin Islands,VGB,1991,3.8168
British Virgin Islands,VGB,1992,4.0737
British Virgin Islands,VGB,1993,4.1471
British Virgin Islands,VGB,1994,4.404
British Virgin Islands,VGB,1995,4.6609
British Virgin Islands,VGB,1996,5.0646
British Virgin Islands,VGB,1997,5.1013
British Virgin Islands,VGB,1998,5.138
British Virgin Islands,VGB,1999,5.0279
British Virgin Islands,VGB,2000,5.1013
British Virgin Islands,VGB,2001,5.1747
British Virgin Islands,VGB,2002,5.3582
British Virgin Islands,VGB,2003,5.5784
British Virgin Islands,VGB,2004,5.7986
British Virgin Islands,VGB,2005,6.0188
British Virgin Islands,VGB,2006,6.3491
British Virgin Islands,VGB,2007,6.0555
British Virgin Islands,VGB,2008,6.2023
British Virgin Islands,VGB,2009,6.2757
British Virgin Islands,VGB,2010,6.3124
British Virgin Islands,VGB,2011,6.2757
British Virgin Islands,VGB,2012,6.1289
British Virgin Islands,VGB,2013,6.0188
British Virgin Islands,VGB,2014,6.0188
Brunei,BRN,1950,8.6245
Brunei,BRN,1951,5.872
Brunei,BRN,1952,5.9821
Brunei,BRN,1953,6.0555
Brunei,BRN,1954,5.9821
Brunei,BRN,1955,4.771
Brunei,BRN,1956,4.5141
Brunei,BRN,1957,4.2572
Brunei,BRN,1958,4.404
Brunei,BRN,1959,4.2939
Brunei,BRN,1960,4.1838
Brunei,BRN,1961,3.67
Brunei,BRN,1962,4.2205
Brunei,BRN,1963,3.8902
Brunei,BRN,1964,3.5966
Brunei,BRN,1965,3.3764
Brunei,BRN,1966,4.7343
Brunei,BRN,1967,4.037
Brunei,BRN,1968,3.7434
Brunei,BRN,1969,4.0737
Brunei,BRN,1970,65.693
Brunei,BRN,1971,57.4355
Brunei,BRN,1972,69.0327
Brunei,BRN,1973,69.5832
Brunei,BRN,1974,54.6096
Brunei,BRN,1975,45.2511
Brunei,BRN,1976,36.9569
Brunei,BRN,1977,37.6909
Brunei,BRN,1978,54.0958
Brunei,BRN,1979,40.7003
Brunei,BRN,1980,36.3697
Brunei,BRN,1981,7.5235
Brunei,BRN,1982,10.4228
Brunei,BRN,1983,13.1019
Brunei,BRN,1984,8.9915
Brunei,BRN,1985,11.8541
Brunei,BRN,1986,10.2026
Brunei,BRN,1987,14.3497
Brunei,BRN,1988,24.0018
Brunei,BRN,1989,25.9102
Brunei,BRN,1990,24.589
Brunei,BRN,1991,20.4786
Brunei,BRN,1992,19.5611
Brunei,BRN,1993,18.1298
Brunei,BRN,1994,16.6618
Brunei,BRN,1995,16.5517
Brunei,BRN,1996,16.4049
Brunei,BRN,1997,16.6251
Brunei,BRN,1998,16.882
Brunei,BRN,1999,12.2211
Brunei,BRN,2000,14.4231
Brunei,BRN,2001,13.5056
Brunei,BRN,2002,12.8083
Brunei,BRN,2003,13.1753
Brunei,BRN,2004,14.0561
Brunei,BRN,2005,13.7992
Brunei,BRN,2006,13.1386
Brunei,BRN,2007,22.0934
Brunei,BRN,2008,23.5247
Brunei,BRN,2009,20.3318
Brunei,BRN,2010,20.8823
Brunei,BRN,2011,24.2954
Brunei,BRN,2012,23.855
Brunei,BRN,2013,18.9739
Brunei,BRN,2014,21.8365
Bulgaria,BGR,1950,1.0276
Bulgaria,BGR,1951,1.1377
Bulgaria,BGR,1952,1.2845
Bulgaria,BGR,1953,1.4313
Bulgaria,BGR,1954,1.5414
Bulgaria,BGR,1955,1.6148
Bulgaria,BGR,1956,1.7249
Bulgaria,BGR,1957,1.8717
Bulgaria,BGR,1958,2.0185
Bulgaria,BGR,1959,2.5323
Bulgaria,BGR,1960,2.8259
Bulgaria,BGR,1961,3.2663
Bulgaria,BGR,1962,3.8535
Bulgaria,BGR,1963,4.2572
Bulgaria,BGR,1964,5.2848
Bulgaria,BGR,1965,5.6518
Bulgaria,BGR,1966,5.9087
Bulgaria,BGR,1967,6.6427
Bulgaria,BGR,1968,7.1198
Bulgaria,BGR,1969,7.8905
Bulgaria,BGR,1970,7.2299
Bulgaria,BGR,1971,7.5235
Bulgaria,BGR,1972,7.707
Bulgaria,BGR,1973,7.9639
Bulgaria,BGR,1974,8.2208
Bulgaria,BGR,1975,8.3676
Bulgaria,BGR,1976,8.3676
Bulgaria,BGR,1977,8.6612
Bulgaria,BGR,1978,9.2484
Bulgaria,BGR,1979,8.9548
Bulgaria,BGR,1980,8.7346
Bulgaria,BGR,1981,9.0649
Bulgaria,BGR,1982,10.1292
Bulgaria,BGR,1983,10.1292
Bulgaria,BGR,1984,9.7622
Bulgaria,BGR,1985,10.0191
Bulgaria,BGR,1986,10.2393
Bulgaria,BGR,1987,10.2393
Bulgaria,BGR,1988,9.7989
Bulgaria,BGR,1989,9.7622
Bulgaria,BGR,1990,8.441
Bulgaria,BGR,1991,6.606
Bulgaria,BGR,1992,6.2757
Bulgaria,BGR,1993,7.9272
Bulgaria,BGR,1994,6.4225
Bulgaria,BGR,1995,6.9363
Bulgaria,BGR,1996,6.8262
Bulgaria,BGR,1997,6.3124
Bulgaria,BGR,1998,6.0188
Bulgaria,BGR,1999,5.4683
Bulgaria,BGR,2000,5.4316
Bulgaria,BGR,2001,5.8353
Bulgaria,BGR,2002,5.6518
Bulgaria,BGR,2003,6.0555
Bulgaria,BGR,2004,6.0188
Bulgaria,BGR,2005,6.2023
Bulgaria,BGR,2006,6.3858
Bulgaria,BGR,2007,6.8996
Bulgaria,BGR,2008,6.7528
Bulgaria,BGR,2009,5.7252
Bulgaria,BGR,2010,5.9454
Bulgaria,BGR,2011,6.7161
Bulgaria,BGR,2012,6.1289
Bulgaria,BGR,2013,5.4683
Bulgaria,BGR,2014,5.9087
Burkina Faso,BFA,1961,0.0367
Burkina Faso,BFA,1964,0.0367
Burkina Faso,BFA,1965,0.0367
Burkina Faso,BFA,1966,0.0367
Burkina Faso,BFA,1967,0.0367
Burkina Faso,BFA,1968,0.0367
Burkina Faso,BFA,1969,0.0367
Burkina Faso,BFA,1970,0.0367
Burkina Faso,BFA,1971,0.0367
Burkina Faso,BFA,1972,0.0367
Burkina Faso,BFA,1973,0.0367
Burkina Faso,BFA,1974,0.0367
Burkina Faso,BFA,1975,0.0367
Burkina Faso,BFA,1976,0.0367
Burkina Faso,BFA,1977,0.0367
Burkina Faso,BFA,1978,0.0367
Burkina Faso,BFA,1979,0.0734
Burkina Faso,BFA,1980,0.0734
Burkina Faso,BFA,1981,0.0734
Burkina Faso,BFA,1982,0.0734
Burkina Faso,BFA,1983,0.0734
Burkina Faso,BFA,1984,0.0734
Burkina Faso,BFA,1985,0.0734
Burkina Faso,BFA,1986,0.0734
Burkina Faso,BFA,1987,0.0734
Burkina Faso,BFA,1988,0.0734
Burkina Faso,BFA,1989,0.0734
Burkina Faso,BFA,1990,0.0734
Burkina Faso,BFA,1991,0.0734
Burkina Faso,BFA,1992,0.0734
Burkina Faso,BFA,1993,0.0734
Burkina Faso,BFA,1994,0.0734
Burkina Faso,BFA,1995,0.0734
Burkina Faso,BFA,1996,0.0734
Burkina Faso,BFA,1997,0.0734
Burkina Faso,BFA,1998,0.0734
Burkina Faso,BFA,1999,0.0734
Burkina Faso,BFA,2000,0.0734
Burkina Faso,BFA,2001,0.0734
Burkina Faso,BFA,2002,0.0734
Burkina Faso,BFA,2003,0.0734
Burkina Faso,BFA,2004,0.0734
Burkina Faso,BFA,2005,0.0734
Burkina Faso,BFA,2006,0.1101
Burkina Faso,BFA,2007,0.1101
Burkina Faso,BFA,2008,0.1468
Burkina Faso,BFA,2009,0.1101
Burkina Faso,BFA,2010,0.1101
Burkina Faso,BFA,2011,0.1468
Burkina Faso,BFA,2012,0.1468
Burkina Faso,BFA,2013,0.1835
Burkina Faso,BFA,2014,0.1468
Burundi,BDI,1969,0.0367
Burundi,BDI,1971,0.0367
Burundi,BDI,1972,0.0367
Burundi,BDI,1973,0.0367
Burundi,BDI,1974,0.0367
Burundi,BDI,1975,0.0367
Burundi,BDI,1976,0.0367
Burundi,BDI,1977,0.0367
Burundi,BDI,1978,0.0367
Burundi,BDI,1979,0.0367
Burundi,BDI,1980,0.0367
Burundi,BDI,1981,0.0367
Burundi,BDI,1982,0.0367
Burundi,BDI,1983,0.0367
Burundi,BDI,1984,0.0367
Burundi,BDI,1985,0.0367
Burundi,BDI,1986,0.0367
Burundi,BDI,1987,0.0367
Burundi,BDI,1988,0.0367
Burundi,BDI,1989,0.0367
Burundi,BDI,1990,0.0367
Burundi,BDI,1991,0.0367
Burundi,BDI,1992,0.0367
Burundi,BDI,1993,0.0367
Burundi,BDI,1994,0.0367
Burundi,BDI,1995,0.0367
Burundi,BDI,1996,0.0367
Burundi,BDI,1997,0.0367
Burundi,BDI,1998,0.0367
Burundi,BDI,1999,0.0367
Burundi,BDI,2000,0.0367
Burundi,BDI,2001,0.0367
Burundi,BDI,2002,0.0367
Burundi,BDI,2003,0.0367
